"gene_id","mod_num","mod_color"
"ENSG00000143878",2,"blue"
"ENSG00000143891",0,"grey"
"ENSG00000143933",3,"brown"
"ENSG00000144040",1,"turquoise"
"ENSG00000144118",2,"blue"
"ENSG00000144152",7,"black"
"ENSG00000144182",4,"yellow"
"ENSG00000144218",9,"magenta"
"ENSG00000144228",3,"brown"
"ENSG00000144290",0,"grey"
"ENSG00000144320",10,"purple"
"ENSG00000144354",0,"grey"
"ENSG00000144476",0,"grey"
"ENSG00000144504",6,"red"
"ENSG00000144591",6,"red"
"ENSG00000144635",3,"brown"
"ENSG00000144645",9,"magenta"
"ENSG00000144647",10,"purple"
"ENSG00000144655",2,"blue"
"ENSG00000144659",10,"purple"
"ENSG00000144674",4,"yellow"
"ENSG00000144747",6,"red"
"ENSG00000144749",7,"black"
"ENSG00000144802",2,"blue"
"ENSG00000144824",8,"pink"
"ENSG00000144909",2,"blue"
"ENSG00000145050",4,"yellow"
"ENSG00000145088",4,"yellow"
"ENSG00000145214",6,"red"
"ENSG00000145220",8,"pink"
"ENSG00000145293",1,"turquoise"
"ENSG00000145332",3,"brown"
"ENSG00000145337",4,"yellow"
"ENSG00000145375",1,"turquoise"
"ENSG00000145390",1,"turquoise"
"ENSG00000145416",4,"yellow"
"ENSG00000145428",0,"grey"
"ENSG00000145431",0,"grey"
"ENSG00000145476",2,"blue"
"ENSG00000145491",2,"blue"
"ENSG00000145569",3,"brown"
"ENSG00000145649",8,"pink"
"ENSG00000145730",0,"grey"
"ENSG00000145734",1,"turquoise"
"ENSG00000145741",10,"purple"
"ENSG00000145819",2,"blue"
"ENSG00000145882",7,"black"
"ENSG00000145908",1,"turquoise"
"ENSG00000145911",9,"magenta"
"ENSG00000145990",0,"grey"
"ENSG00000146021",7,"black"
"ENSG00000146070",0,"grey"
"ENSG00000146094",1,"turquoise"
"ENSG00000146112",1,"turquoise"
"ENSG00000146278",3,"brown"
"ENSG00000146285",3,"brown"
"ENSG00000146386",4,"yellow"
"ENSG00000146409",10,"purple"
"ENSG00000146416",0,"grey"
"ENSG00000146426",2,"blue"
"ENSG00000146530",0,"grey"
"ENSG00000146592",2,"blue"
"ENSG00000146674",2,"blue"
"ENSG00000146826",1,"turquoise"
"ENSG00000146828",1,"turquoise"
"ENSG00000146856",1,"turquoise"
"ENSG00000146904",7,"black"
"ENSG00000146918",0,"grey"
"ENSG00000147036",0,"grey"
"ENSG00000147044",2,"blue"
"ENSG00000147050",0,"grey"
"ENSG00000147119",1,"turquoise"
"ENSG00000147138",2,"blue"
"ENSG00000147155",2,"blue"
"ENSG00000147231",1,"turquoise"
"ENSG00000147234",8,"pink"
"ENSG00000147324",3,"brown"
"ENSG00000147383",3,"brown"
"ENSG00000147394",1,"turquoise"
"ENSG00000147408",0,"grey"
"ENSG00000147416",2,"blue"
"ENSG00000147437",1,"turquoise"
"ENSG00000147439",1,"turquoise"
"ENSG00000147443",1,"turquoise"
"ENSG00000147457",7,"black"
"ENSG00000147459",2,"blue"
"ENSG00000147535",9,"magenta"
"ENSG00000147576",3,"brown"
"ENSG00000147650",0,"grey"
"ENSG00000147669",4,"yellow"
"ENSG00000147813",1,"turquoise"
"ENSG00000147883",0,"grey"
"ENSG00000147889",0,"grey"
"ENSG00000147894",3,"brown"
"ENSG00000148019",8,"pink"
"ENSG00000148057",2,"blue"
"ENSG00000148120",3,"brown"
"ENSG00000148154",6,"red"
"ENSG00000148175",10,"purple"
"ENSG00000148180",1,"turquoise"
"ENSG00000148200",2,"blue"
"ENSG00000148219",3,"brown"
"ENSG00000148288",1,"turquoise"
"ENSG00000148358",1,"turquoise"
"ENSG00000148362",8,"pink"
"ENSG00000148400",1,"turquoise"
"ENSG00000148411",1,"turquoise"
"ENSG00000148429",9,"magenta"
"ENSG00000148481",4,"yellow"
"ENSG00000148488",8,"pink"
"ENSG00000148572",2,"blue"
"ENSG00000148660",1,"turquoise"
"ENSG00000148719",1,"turquoise"
"ENSG00000148841",2,"blue"
"ENSG00000148842",3,"brown"
"ENSG00000148926",2,"blue"
"ENSG00000148950",4,"yellow"
"ENSG00000148985",4,"yellow"
"ENSG00000149084",0,"grey"
"ENSG00000149131",2,"blue"
"ENSG00000149150",10,"purple"
"ENSG00000149177",2,"blue"
"ENSG00000149179",3,"brown"
"ENSG00000149212",10,"purple"
"ENSG00000149257",2,"blue"
"ENSG00000149269",2,"blue"
"ENSG00000149292",7,"black"
"ENSG00000149294",8,"pink"
"ENSG00000149357",2,"blue"
"ENSG00000149418",1,"turquoise"
"ENSG00000149428",3,"brown"
"ENSG00000149485",0,"grey"
"ENSG00000149503",6,"red"
"ENSG00000149532",1,"turquoise"
"ENSG00000149534",0,"grey"
"ENSG00000149548",10,"purple"
"ENSG00000149573",2,"blue"
"ENSG00000149577",1,"turquoise"
"ENSG00000149582",7,"black"
"ENSG00000149591",1,"turquoise"
"ENSG00000149639",6,"red"
"ENSG00000149798",1,"turquoise"
"ENSG00000149925",1,"turquoise"
"ENSG00000149970",7,"black"
"ENSG00000150048",2,"blue"
"ENSG00000150093",1,"turquoise"
"ENSG00000150337",2,"blue"
"ENSG00000150347",2,"blue"
"ENSG00000150403",2,"blue"
"ENSG00000150457",2,"blue"
"ENSG00000150637",1,"turquoise"
"ENSG00000150687",8,"pink"
"ENSG00000150782",3,"brown"
"ENSG00000150938",8,"pink"
"ENSG00000150995",9,"magenta"
"ENSG00000151062",0,"grey"
"ENSG00000151136",4,"yellow"
"ENSG00000151150",7,"black"
"ENSG00000151151",3,"brown"
"ENSG00000151208",6,"red"
"ENSG00000151240",7,"black"
"ENSG00000151304",4,"yellow"
"ENSG00000151320",9,"magenta"
"ENSG00000151376",0,"grey"
"ENSG00000151414",3,"brown"
"ENSG00000151458",3,"brown"
"ENSG00000151466",3,"brown"
"ENSG00000151490",1,"turquoise"
"ENSG00000151552",3,"brown"
"ENSG00000151611",1,"turquoise"
"ENSG00000151612",3,"brown"
"ENSG00000151623",7,"black"
"ENSG00000151651",1,"turquoise"
"ENSG00000151715",2,"blue"
"ENSG00000151718",0,"grey"
"ENSG00000151726",2,"blue"
"ENSG00000151729",2,"blue"
"ENSG00000151743",3,"brown"
"ENSG00000151835",4,"yellow"
"ENSG00000151849",1,"turquoise"
"ENSG00000151883",3,"brown"
"ENSG00000151893",2,"blue"
"ENSG00000151914",0,"grey"
"ENSG00000151929",7,"black"
"ENSG00000151948",2,"blue"
"ENSG00000152133",4,"yellow"
"ENSG00000152193",4,"yellow"
"ENSG00000152207",0,"grey"
"ENSG00000152213",2,"blue"
"ENSG00000152217",9,"magenta"
"ENSG00000152229",2,"blue"
"ENSG00000152256",8,"pink"
"ENSG00000152270",3,"brown"
"ENSG00000152291",1,"turquoise"
"ENSG00000152380",2,"blue"
"ENSG00000152382",1,"turquoise"
"ENSG00000152413",1,"turquoise"
"ENSG00000152433",1,"turquoise"
"ENSG00000152439",1,"turquoise"
"ENSG00000152443",3,"brown"
"ENSG00000152454",1,"turquoise"
"ENSG00000152455",1,"turquoise"
"ENSG00000152495",7,"black"
"ENSG00000152556",3,"brown"
"ENSG00000152558",4,"yellow"
"ENSG00000152582",1,"turquoise"
"ENSG00000152620",4,"yellow"
"ENSG00000152684",2,"blue"
"ENSG00000152689",9,"magenta"
"ENSG00000152749",1,"turquoise"
"ENSG00000152766",2,"blue"
"ENSG00000152782",1,"turquoise"
"ENSG00000152784",1,"turquoise"
"ENSG00000152804",3,"brown"
"ENSG00000152894",9,"magenta"
"ENSG00000152969",8,"pink"
"ENSG00000152990",0,"grey"
"ENSG00000153006",4,"yellow"
"ENSG00000153015",1,"turquoise"
"ENSG00000153046",10,"purple"
"ENSG00000153064",9,"magenta"
"ENSG00000153071",1,"turquoise"
"ENSG00000153094",1,"turquoise"
"ENSG00000153162",2,"blue"
"ENSG00000153179",2,"blue"
"ENSG00000153207",2,"blue"
"ENSG00000153208",1,"turquoise"
"ENSG00000153253",9,"magenta"
"ENSG00000153283",1,"turquoise"
"ENSG00000153310",3,"brown"
"ENSG00000153317",2,"blue"
"ENSG00000153395",1,"turquoise"
"ENSG00000153406",6,"red"
"ENSG00000153561",10,"purple"
"ENSG00000153563",8,"pink"
"ENSG00000153786",1,"turquoise"
"ENSG00000153898",2,"blue"
"ENSG00000153933",1,"turquoise"
"ENSG00000153936",6,"red"
"ENSG00000153975",4,"yellow"
"ENSG00000153982",1,"turquoise"
"ENSG00000153989",4,"yellow"
"ENSG00000154016",7,"black"
"ENSG00000154027",7,"black"
"ENSG00000154059",4,"yellow"
"ENSG00000154102",9,"magenta"
"ENSG00000154153",7,"black"
"ENSG00000154188",3,"brown"
"ENSG00000154229",7,"black"
"ENSG00000154237",1,"turquoise"
"ENSG00000154262",9,"magenta"
"ENSG00000154265",4,"yellow"
"ENSG00000154309",2,"blue"
"ENSG00000154330",0,"grey"
"ENSG00000154358",7,"black"
"ENSG00000154359",3,"brown"
"ENSG00000154429",3,"brown"
"ENSG00000154451",2,"blue"
"ENSG00000154589",3,"brown"
"ENSG00000154640",1,"turquoise"
"ENSG00000154642",4,"yellow"
"ENSG00000154655",0,"grey"
"ENSG00000154719",1,"turquoise"
"ENSG00000154734",8,"pink"
"ENSG00000154760",8,"pink"
"ENSG00000154764",7,"black"
"ENSG00000154803",1,"turquoise"
"ENSG00000154814",7,"black"
"ENSG00000154845",2,"blue"
"ENSG00000154889",2,"blue"
"ENSG00000154928",2,"blue"
"ENSG00000154930",3,"brown"
"ENSG00000155090",0,"grey"
"ENSG00000155093",2,"blue"
"ENSG00000155099",3,"brown"
"ENSG00000155100",4,"yellow"
"ENSG00000155111",2,"blue"
"ENSG00000155115",1,"turquoise"
"ENSG00000155189",1,"turquoise"
"ENSG00000155252",4,"yellow"
"ENSG00000155324",2,"blue"
"ENSG00000155363",1,"turquoise"
"ENSG00000155368",4,"yellow"
"ENSG00000155465",2,"blue"
"ENSG00000155545",4,"yellow"
"ENSG00000155636",1,"turquoise"
"ENSG00000155657",7,"black"
"ENSG00000155744",2,"blue"
"ENSG00000155749",10,"purple"
"ENSG00000155755",1,"turquoise"
"ENSG00000155926",2,"blue"
"ENSG00000155961",1,"turquoise"
"ENSG00000155966",2,"blue"
"ENSG00000155970",4,"yellow"
"ENSG00000156011",0,"grey"
"ENSG00000156017",4,"yellow"
"ENSG00000156030",1,"turquoise"
"ENSG00000156042",2,"blue"
"ENSG00000156050",0,"grey"
"ENSG00000156052",2,"blue"
"ENSG00000156110",1,"turquoise"
"ENSG00000156127",8,"pink"
"ENSG00000156239",1,"turquoise"
"ENSG00000156273",2,"blue"
"ENSG00000156299",7,"black"
"ENSG00000156313",2,"blue"
"ENSG00000156374",4,"yellow"
"ENSG00000156395",7,"black"
"ENSG00000156398",7,"black"
"ENSG00000156475",8,"pink"
"ENSG00000156504",4,"yellow"
"ENSG00000156510",7,"black"
"ENSG00000156587",2,"blue"
"ENSG00000156603",0,"grey"
"ENSG00000156639",1,"turquoise"
"ENSG00000156671",3,"brown"
"ENSG00000156675",2,"blue"
"ENSG00000156711",1,"turquoise"
"ENSG00000156738",9,"magenta"
"ENSG00000156787",10,"purple"
"ENSG00000156795",2,"blue"
"ENSG00000156802",10,"purple"
"ENSG00000156804",3,"brown"
"ENSG00000156860",1,"turquoise"
"ENSG00000156876",4,"yellow"
"ENSG00000156931",2,"blue"
"ENSG00000157017",2,"blue"
"ENSG00000157036",3,"brown"
"ENSG00000157045",10,"purple"
"ENSG00000157077",7,"black"
"ENSG00000157107",3,"brown"
"ENSG00000157216",10,"purple"
"ENSG00000157303",7,"black"
"ENSG00000157350",1,"turquoise"
"ENSG00000157388",2,"blue"
"ENSG00000157404",2,"blue"
"ENSG00000157483",9,"magenta"
"ENSG00000157514",2,"blue"
"ENSG00000157551",2,"blue"
"ENSG00000157557",2,"blue"
"ENSG00000157570",7,"black"
"ENSG00000157600",1,"turquoise"
"ENSG00000157734",9,"magenta"
"ENSG00000157778",2,"blue"
"ENSG00000157800",2,"blue"
"ENSG00000157823",1,"turquoise"
"ENSG00000157827",0,"grey"
"ENSG00000157870",6,"red"
"ENSG00000157933",1,"turquoise"
"ENSG00000157954",4,"yellow"
"ENSG00000157978",7,"black"
"ENSG00000157985",8,"pink"
"ENSG00000158050",8,"pink"
"ENSG00000158089",2,"blue"
"ENSG00000158106",7,"black"
"ENSG00000158122",1,"turquoise"
"ENSG00000158156",1,"turquoise"
"ENSG00000158169",3,"brown"
"ENSG00000158201",3,"brown"
"ENSG00000158234",2,"blue"
"ENSG00000158321",3,"brown"
"ENSG00000158373",0,"grey"
"ENSG00000158406",4,"yellow"
"ENSG00000158457",4,"yellow"
"ENSG00000158480",1,"turquoise"
"ENSG00000158517",2,"blue"
"ENSG00000158526",2,"blue"
"ENSG00000158528",0,"grey"
"ENSG00000158555",6,"red"
"ENSG00000158578",10,"purple"
"ENSG00000158691",1,"turquoise"
"ENSG00000158710",2,"blue"
"ENSG00000158715",1,"turquoise"
"ENSG00000158769",1,"turquoise"
"ENSG00000158813",7,"black"
"ENSG00000158825",1,"turquoise"
"ENSG00000158850",10,"purple"
"ENSG00000158863",6,"red"
"ENSG00000158869",2,"blue"
"ENSG00000158887",2,"blue"
"ENSG00000159069",0,"grey"
"ENSG00000159079",2,"blue"
"ENSG00000159111",6,"red"
"ENSG00000159128",2,"blue"
"ENSG00000159267",3,"brown"
"ENSG00000159314",1,"turquoise"
"ENSG00000159335",10,"purple"
"ENSG00000159339",2,"blue"
"ENSG00000159348",2,"blue"
"ENSG00000159388",1,"turquoise"
"ENSG00000159399",2,"blue"
"ENSG00000159433",3,"brown"
"ENSG00000159445",7,"black"
"ENSG00000159496",2,"blue"
"ENSG00000159588",1,"turquoise"
"ENSG00000159593",4,"yellow"
"ENSG00000159618",6,"red"
"ENSG00000159674",8,"pink"
"ENSG00000159720",2,"blue"
"ENSG00000159733",6,"red"
"ENSG00000159753",6,"red"
"ENSG00000159761",0,"grey"
"ENSG00000159840",1,"turquoise"
"ENSG00000159882",3,"brown"
"ENSG00000159884",2,"blue"
"ENSG00000159885",4,"yellow"
"ENSG00000159958",9,"magenta"
"ENSG00000160013",1,"turquoise"
"ENSG00000160050",2,"blue"
"ENSG00000160055",1,"turquoise"
"ENSG00000160111",1,"turquoise"
"ENSG00000160145",7,"black"
"ENSG00000160179",2,"blue"
"ENSG00000160209",1,"turquoise"
"ENSG00000160219",8,"pink"
"ENSG00000160229",6,"red"
"ENSG00000160271",6,"red"
"ENSG00000160285",3,"brown"
"ENSG00000160293",6,"red"
"ENSG00000160299",6,"red"
"ENSG00000160305",6,"red"
"ENSG00000160318",8,"pink"
"ENSG00000160321",4,"yellow"
"ENSG00000160325",0,"grey"
"ENSG00000160360",0,"grey"
"ENSG00000160408",3,"brown"
"ENSG00000160410",1,"turquoise"
"ENSG00000160588",2,"blue"
"ENSG00000160593",2,"blue"
"ENSG00000160654",2,"blue"
"ENSG00000160683",9,"magenta"
"ENSG00000160685",1,"turquoise"
"ENSG00000160712",2,"blue"
"ENSG00000160741",1,"turquoise"
"ENSG00000160746",2,"blue"
"ENSG00000160753",6,"red"
"ENSG00000160785",1,"turquoise"
"ENSG00000160791",8,"pink"
"ENSG00000160803",6,"red"
"ENSG00000160856",9,"magenta"
"ENSG00000160883",1,"turquoise"
"ENSG00000160932",0,"grey"
"ENSG00000160961",1,"turquoise"
"ENSG00000160991",1,"turquoise"
"ENSG00000160993",0,"grey"
"ENSG00000160999",1,"turquoise"
"ENSG00000161010",3,"brown"
"ENSG00000161021",1,"turquoise"
"ENSG00000161040",2,"blue"
"ENSG00000161057",4,"yellow"
"ENSG00000161267",7,"black"
"ENSG00000161298",1,"turquoise"
"ENSG00000161381",7,"black"
"ENSG00000161395",3,"brown"
"ENSG00000161405",3,"brown"
"ENSG00000161513",0,"grey"
"ENSG00000161533",2,"blue"
"ENSG00000161551",1,"turquoise"
"ENSG00000161638",1,"turquoise"
"ENSG00000161677",0,"grey"
"ENSG00000161835",7,"black"
"ENSG00000161912",1,"turquoise"
"ENSG00000161914",10,"purple"
"ENSG00000161921",1,"turquoise"
"ENSG00000162063",3,"brown"
"ENSG00000162104",6,"red"
"ENSG00000162144",6,"red"
"ENSG00000162194",3,"brown"
"ENSG00000162241",6,"red"
"ENSG00000162341",1,"turquoise"
"ENSG00000162377",1,"turquoise"
"ENSG00000162398",8,"pink"
"ENSG00000162413",1,"turquoise"
"ENSG00000162415",2,"blue"
"ENSG00000162430",6,"red"
"ENSG00000162434",2,"blue"
"ENSG00000162437",0,"grey"
"ENSG00000162444",3,"brown"
"ENSG00000162490",0,"grey"
"ENSG00000162496",7,"black"
"ENSG00000162511",1,"turquoise"
"ENSG00000162542",3,"brown"
"ENSG00000162543",8,"pink"
"ENSG00000162551",2,"blue"
"ENSG00000162591",1,"turquoise"
"ENSG00000162599",10,"purple"
"ENSG00000162630",4,"yellow"
"ENSG00000162639",4,"yellow"
"ENSG00000162645",2,"blue"
"ENSG00000162654",2,"blue"
"ENSG00000162676",8,"pink"
"ENSG00000162694",1,"turquoise"
"ENSG00000162702",3,"brown"
"ENSG00000162704",2,"blue"
"ENSG00000162711",2,"blue"
"ENSG00000162736",1,"turquoise"
"ENSG00000162739",2,"blue"
"ENSG00000162747",2,"blue"
"ENSG00000162804",3,"brown"
"ENSG00000162836",4,"yellow"
"ENSG00000162885",0,"grey"
"ENSG00000162894",3,"brown"
"ENSG00000162927",6,"red"
"ENSG00000162946",2,"blue"
"ENSG00000162980",4,"yellow"
"ENSG00000162997",4,"yellow"
"ENSG00000162999",1,"turquoise"
"ENSG00000163001",1,"turquoise"
"ENSG00000163006",4,"yellow"
"ENSG00000163041",2,"blue"
"ENSG00000163050",1,"turquoise"
"ENSG00000163069",1,"turquoise"
"ENSG00000163104",4,"yellow"
"ENSG00000163131",3,"brown"
"ENSG00000163162",2,"blue"
"ENSG00000163191",2,"blue"
"ENSG00000163220",3,"brown"
"ENSG00000163235",2,"blue"
"ENSG00000163281",4,"yellow"
"ENSG00000163291",4,"yellow"
"ENSG00000163322",4,"yellow"
"ENSG00000163328",2,"blue"
"ENSG00000163346",1,"turquoise"
"ENSG00000163349",10,"purple"
"ENSG00000163359",0,"grey"
"ENSG00000163393",2,"blue"
"ENSG00000163399",3,"brown"
"ENSG00000163406",9,"magenta"
"ENSG00000163412",2,"blue"
"ENSG00000163421",2,"blue"
"ENSG00000163449",0,"grey"
"ENSG00000163453",0,"grey"
"ENSG00000163464",2,"blue"
"ENSG00000163492",7,"black"
"ENSG00000163508",8,"pink"
"ENSG00000163517",0,"grey"
"ENSG00000163519",4,"yellow"
"ENSG00000163527",4,"yellow"
"ENSG00000163534",9,"magenta"
"ENSG00000163535",4,"yellow"
"ENSG00000163536",1,"turquoise"
"ENSG00000163545",1,"turquoise"
"ENSG00000163558",4,"yellow"
"ENSG00000163563",2,"blue"
"ENSG00000163564",8,"pink"
"ENSG00000163565",2,"blue"
"ENSG00000163568",3,"brown"
"ENSG00000163577",4,"yellow"
"ENSG00000163590",8,"pink"
"ENSG00000163599",2,"blue"
"ENSG00000163600",7,"black"
"ENSG00000163602",2,"blue"
"ENSG00000163606",1,"turquoise"
"ENSG00000163617",9,"magenta"
"ENSG00000163625",2,"blue"
"ENSG00000163629",0,"grey"
"ENSG00000163686",0,"grey"
"ENSG00000163694",2,"blue"
"ENSG00000163739",2,"blue"
"ENSG00000163751",0,"grey"
"ENSG00000163754",2,"blue"
"ENSG00000163803",2,"blue"
"ENSG00000163806",6,"red"
"ENSG00000163820",6,"red"
"ENSG00000163823",2,"blue"
"ENSG00000163840",2,"blue"
"ENSG00000163918",1,"turquoise"
"ENSG00000163931",2,"blue"
"ENSG00000163932",1,"turquoise"
"ENSG00000163935",7,"black"
"ENSG00000163956",2,"blue"
"ENSG00000163964",2,"blue"
"ENSG00000164002",1,"turquoise"
"ENSG00000164023",3,"brown"
"ENSG00000164031",4,"yellow"
"ENSG00000164038",2,"blue"
"ENSG00000164051",2,"blue"
"ENSG00000164077",3,"brown"
"ENSG00000164105",3,"brown"
"ENSG00000164117",4,"yellow"
"ENSG00000164124",2,"blue"
"ENSG00000164136",0,"grey"
"ENSG00000164144",3,"brown"
"ENSG00000164162",4,"yellow"
"ENSG00000164180",4,"yellow"
"ENSG00000164182",1,"turquoise"
"ENSG00000164211",4,"yellow"
"ENSG00000164221",4,"yellow"
"ENSG00000164236",1,"turquoise"
"ENSG00000164241",2,"blue"
"ENSG00000164251",2,"blue"
"ENSG00000164258",4,"yellow"
"ENSG00000164284",7,"black"
"ENSG00000164300",7,"black"
"ENSG00000164323",4,"yellow"
"ENSG00000164327",3,"brown"
"ENSG00000164330",9,"magenta"
"ENSG00000164338",1,"turquoise"
"ENSG00000164342",8,"pink"
"ENSG00000164402",8,"pink"
"ENSG00000164463",3,"brown"
"ENSG00000164465",0,"grey"
"ENSG00000164483",8,"pink"
"ENSG00000164506",3,"brown"
"ENSG00000164512",7,"black"
"ENSG00000164530",7,"black"
"ENSG00000164535",1,"turquoise"
"ENSG00000164574",4,"yellow"
"ENSG00000164603",3,"brown"
"ENSG00000164611",1,"turquoise"
"ENSG00000164649",9,"magenta"
"ENSG00000164674",1,"turquoise"
"ENSG00000164713",2,"blue"
"ENSG00000164715",1,"turquoise"
"ENSG00000164815",4,"yellow"
"ENSG00000164823",3,"brown"
"ENSG00000164902",4,"yellow"
"ENSG00000164930",1,"turquoise"
"ENSG00000164934",4,"yellow"
"ENSG00000164938",2,"blue"
"ENSG00000164985",4,"yellow"
"ENSG00000165025",2,"blue"
"ENSG00000165029",2,"blue"
"ENSG00000165030",2,"blue"
"ENSG00000165046",2,"blue"
"ENSG00000165071",2,"blue"
"ENSG00000165092",0,"grey"
"ENSG00000165097",1,"turquoise"
"ENSG00000165102",4,"yellow"
"ENSG00000165115",2,"blue"
"ENSG00000165121",1,"turquoise"
"ENSG00000165140",1,"turquoise"
"ENSG00000165156",4,"yellow"
"ENSG00000165169",4,"yellow"
"ENSG00000165175",2,"blue"
"ENSG00000165185",2,"blue"
"ENSG00000165209",9,"magenta"
"ENSG00000165244",1,"turquoise"
"ENSG00000165264",3,"brown"
"ENSG00000165272",7,"black"
"ENSG00000165304",10,"purple"
"ENSG00000165312",3,"brown"
"ENSG00000165322",4,"yellow"
"ENSG00000165338",1,"turquoise"
"ENSG00000165475",0,"grey"
"ENSG00000165480",10,"purple"
"ENSG00000165490",3,"brown"
"ENSG00000165501",10,"purple"
"ENSG00000165502",4,"yellow"
"ENSG00000165506",4,"yellow"
"ENSG00000165512",4,"yellow"
"ENSG00000165521",1,"turquoise"
"ENSG00000165555",2,"blue"
"ENSG00000165591",7,"black"
"ENSG00000165617",7,"black"
"ENSG00000165626",2,"blue"
"ENSG00000165644",0,"grey"
"ENSG00000165646",2,"blue"
"ENSG00000165650",3,"brown"
"ENSG00000165724",2,"blue"
"ENSG00000165775",10,"purple"
"ENSG00000165795",3,"brown"
"ENSG00000165801",1,"turquoise"
"ENSG00000165802",6,"red"
"ENSG00000165806",1,"turquoise"
"ENSG00000165832",4,"yellow"
"ENSG00000165879",2,"blue"
"ENSG00000165886",2,"blue"
"ENSG00000165895",10,"purple"
"ENSG00000165914",1,"turquoise"
"ENSG00000165929",1,"turquoise"
"ENSG00000165949",0,"grey"
"ENSG00000165959",1,"turquoise"
"ENSG00000165983",1,"turquoise"
"ENSG00000166016",1,"turquoise"
"ENSG00000166025",1,"turquoise"
"ENSG00000166046",10,"purple"
"ENSG00000166086",0,"grey"
"ENSG00000166130",3,"brown"
"ENSG00000166133",2,"blue"
"ENSG00000166145",1,"turquoise"
"ENSG00000166228",2,"blue"
"ENSG00000166289",8,"pink"
"ENSG00000166311",6,"red"
"ENSG00000166313",7,"black"
"ENSG00000166321",0,"grey"
"ENSG00000166341",7,"black"
"ENSG00000166348",3,"brown"
"ENSG00000166387",4,"yellow"
"ENSG00000166401",2,"blue"
"ENSG00000166405",7,"black"
"ENSG00000166432",1,"turquoise"
"ENSG00000166446",0,"grey"
"ENSG00000166451",0,"grey"
"ENSG00000166452",2,"blue"
"ENSG00000166477",1,"turquoise"
"ENSG00000166479",4,"yellow"
"ENSG00000166483",2,"blue"
"ENSG00000166503",1,"turquoise"
"ENSG00000166523",2,"blue"
"ENSG00000166548",1,"turquoise"
"ENSG00000166562",4,"yellow"
"ENSG00000166575",4,"yellow"
"ENSG00000166579",2,"blue"
"ENSG00000166582",0,"grey"
"ENSG00000166681",0,"grey"
"ENSG00000166707",2,"blue"
"ENSG00000166716",1,"turquoise"
"ENSG00000166750",2,"blue"
"ENSG00000166783",1,"turquoise"
"ENSG00000166825",1,"turquoise"
"ENSG00000166845",4,"yellow"
"ENSG00000166886",3,"brown"
"ENSG00000166887",4,"yellow"
"ENSG00000166888",1,"turquoise"
"ENSG00000166900",2,"blue"
"ENSG00000166912",2,"blue"
"ENSG00000166949",3,"brown"
"ENSG00000166963",1,"turquoise"
"ENSG00000166979",6,"red"
"ENSG00000166987",1,"turquoise"
"ENSG00000167034",0,"grey"
"ENSG00000167037",6,"red"
"ENSG00000167077",3,"brown"
"ENSG00000167083",8,"pink"
"ENSG00000167094",8,"pink"
"ENSG00000167106",7,"black"
"ENSG00000167110",1,"turquoise"
"ENSG00000167114",3,"brown"
"ENSG00000167136",0,"grey"
"ENSG00000167173",1,"turquoise"
"ENSG00000167232",4,"yellow"
"ENSG00000167261",1,"turquoise"
"ENSG00000167264",1,"turquoise"
"ENSG00000167286",1,"turquoise"
"ENSG00000167315",1,"turquoise"
"ENSG00000167394",1,"turquoise"
"ENSG00000167395",1,"turquoise"
"ENSG00000167397",0,"grey"
"ENSG00000167434",2,"blue"
"ENSG00000167470",1,"turquoise"
"ENSG00000167483",9,"magenta"
"ENSG00000167508",6,"red"
"ENSG00000167523",0,"grey"
"ENSG00000167524",4,"yellow"
"ENSG00000167526",2,"blue"
"ENSG00000167528",2,"blue"
"ENSG00000167536",2,"blue"
"ENSG00000167543",3,"brown"
"ENSG00000167552",2,"blue"
"ENSG00000167566",6,"red"
"ENSG00000167642",1,"turquoise"
"ENSG00000167664",7,"black"
"ENSG00000167676",1,"turquoise"
"ENSG00000167703",1,"turquoise"
"ENSG00000167775",3,"brown"
"ENSG00000167797",6,"red"
"ENSG00000167850",1,"turquoise"
"ENSG00000167862",1,"turquoise"
"ENSG00000167972",6,"red"
"ENSG00000167984",3,"brown"
"ENSG00000167987",1,"turquoise"
"ENSG00000167995",2,"blue"
"ENSG00000168005",3,"brown"
"ENSG00000168010",1,"turquoise"
"ENSG00000168026",9,"magenta"
"ENSG00000168038",2,"blue"
"ENSG00000168056",6,"red"
"ENSG00000168060",0,"grey"
"ENSG00000168066",4,"yellow"
"ENSG00000168067",6,"red"
"ENSG00000168214",2,"blue"
"ENSG00000168216",3,"brown"
"ENSG00000168229",8,"pink"
"ENSG00000168237",6,"red"
"ENSG00000168280",2,"blue"
"ENSG00000168283",4,"yellow"
"ENSG00000168297",2,"blue"
"ENSG00000168298",2,"blue"
"ENSG00000168329",8,"pink"
"ENSG00000168393",3,"brown"
"ENSG00000168394",2,"blue"
"ENSG00000168404",2,"blue"
"ENSG00000168461",2,"blue"
"ENSG00000168495",3,"brown"
"ENSG00000168496",2,"blue"
"ENSG00000168569",2,"blue"
"ENSG00000168591",1,"turquoise"
"ENSG00000168610",2,"blue"
"ENSG00000168612",1,"turquoise"
"ENSG00000168615",3,"brown"
"ENSG00000168646",7,"black"
"ENSG00000168672",2,"blue"
"ENSG00000168685",7,"black"
"ENSG00000168758",3,"brown"
"ENSG00000168769",2,"blue"
"ENSG00000168781",3,"brown"
"ENSG00000168792",3,"brown"
"ENSG00000168824",0,"grey"
"ENSG00000168899",0,"grey"
