gene_id,mod_num,mod_color
ENSG00000002549,2,blue
ENSG00000002586,8,pink
ENSG00000002919,2,blue
ENSG00000003402,2,blue
ENSG00000005020,3,brown
ENSG00000005448,2,blue
ENSG00000005893,2,blue
ENSG00000006327,2,blue
ENSG00000006432,3,brown
ENSG00000006652,3,brown
ENSG00000007264,8,pink
ENSG00000007402,8,pink
ENSG00000007923,3,brown
ENSG00000007944,2,blue
ENSG00000008083,2,blue
ENSG00000008086,2,blue
ENSG00000008294,2,blue
ENSG00000008300,3,brown
ENSG00000008394,3,brown
ENSG00000008517,3,brown
ENSG00000010278,2,blue
ENSG00000010404,2,blue
ENSG00000011198,2,blue
ENSG00000011485,3,brown
ENSG00000011523,7,black
ENSG00000011600,2,blue
ENSG00000012048,3,brown
ENSG00000012232,2,blue
ENSG00000012779,2,blue
ENSG00000013725,3,brown
ENSG00000014257,2,blue
ENSG00000015475,2,blue
ENSG00000018280,2,blue
ENSG00000019991,3,brown
ENSG00000020256,3,brown
ENSG00000021300,7,black
ENSG00000021355,2,blue
ENSG00000021574,3,brown
ENSG00000022277,2,blue
ENSG00000022567,2,blue
ENSG00000023287,3,brown
ENSG00000023839,2,blue
ENSG00000024048,2,blue
ENSG00000025039,2,blue
ENSG00000026025,2,blue
ENSG00000026652,8,pink
ENSG00000026751,8,pink
ENSG00000026950,3,brown
ENSG00000027075,3,brown
ENSG00000027697,3,brown
ENSG00000032219,3,brown
ENSG00000033327,2,blue
ENSG00000034053,3,brown
ENSG00000035664,2,blue
ENSG00000038219,2,blue
ENSG00000038427,2,blue
ENSG00000039319,3,brown
ENSG00000042832,2,blue
ENSG00000047230,2,blue
ENSG00000047634,7,black
ENSG00000048028,8,pink
ENSG00000048392,3,brown
ENSG00000049249,2,blue
ENSG00000049769,7,black
ENSG00000050030,7,black
ENSG00000051596,7,black
ENSG00000051620,2,blue
ENSG00000052126,8,pink
ENSG00000054148,8,pink
ENSG00000054392,3,brown
ENSG00000056558,3,brown
ENSG00000057657,2,blue
ENSG00000057704,2,blue
ENSG00000058056,2,blue
ENSG00000058091,2,blue
ENSG00000058799,2,blue
ENSG00000059377,2,blue
ENSG00000059573,3,brown
ENSG00000059588,2,blue
ENSG00000059728,2,blue
ENSG00000059804,2,blue
ENSG00000060140,8,pink
ENSG00000060982,3,brown
ENSG00000062282,2,blue
ENSG00000062716,2,blue
ENSG00000063587,3,brown
ENSG00000064225,2,blue
ENSG00000064763,2,blue
ENSG00000064886,2,blue
ENSG00000065057,2,blue
ENSG00000065243,3,brown
ENSG00000065357,7,black
ENSG00000065559,2,blue
ENSG00000065615,3,brown
ENSG00000065675,3,brown
ENSG00000065882,2,blue
ENSG00000066027,3,brown
ENSG00000066084,2,blue
ENSG00000067057,3,brown
ENSG00000067113,7,black
ENSG00000067141,3,brown
ENSG00000067208,2,blue
ENSG00000067560,2,blue
ENSG00000067840,8,pink
ENSG00000067992,2,blue
ENSG00000068028,8,pink
ENSG00000068383,2,blue
ENSG00000068654,3,brown
ENSG00000069020,7,black
ENSG00000069702,8,pink
ENSG00000069943,2,blue
ENSG00000069974,2,blue
ENSG00000070018,7,black
ENSG00000070190,3,brown
ENSG00000070718,7,black
ENSG00000070731,2,blue
ENSG00000070882,2,blue
ENSG00000071054,2,blue
ENSG00000071189,3,brown
ENSG00000071205,8,pink
ENSG00000071575,7,black
ENSG00000071967,2,blue
ENSG00000072401,3,brown
ENSG00000072506,2,blue
ENSG00000072858,3,brown
ENSG00000072952,2,blue
ENSG00000073331,2,blue
ENSG00000073350,8,pink
ENSG00000073464,2,blue
ENSG00000073605,3,brown
ENSG00000073756,2,blue
ENSG00000073849,3,brown
ENSG00000073861,8,pink
ENSG00000073910,2,blue
ENSG00000073921,2,blue
ENSG00000074966,7,black
ENSG00000075223,3,brown
ENSG00000075234,8,pink
ENSG00000075340,3,brown
ENSG00000075420,2,blue
ENSG00000075651,2,blue
ENSG00000075884,3,brown
ENSG00000076003,2,blue
ENSG00000076248,2,blue
ENSG00000076382,3,brown
ENSG00000076513,2,blue
ENSG00000076662,2,blue
ENSG00000076685,2,blue
ENSG00000077157,2,blue
ENSG00000077420,2,blue
ENSG00000077984,8,pink
ENSG00000078246,3,brown
ENSG00000078269,7,black
ENSG00000078618,2,blue
ENSG00000079257,3,brown
ENSG00000079277,2,blue
ENSG00000079950,3,brown
ENSG00000080493,8,pink
ENSG00000080561,7,black
ENSG00000080854,7,black
ENSG00000080947,3,brown
ENSG00000081026,7,black
ENSG00000081059,7,black
ENSG00000081177,3,brown
ENSG00000081320,3,brown
ENSG00000081913,2,blue
ENSG00000082074,3,brown
ENSG00000082458,8,pink
ENSG00000082996,3,brown
ENSG00000083223,2,blue
ENSG00000083845,2,blue
ENSG00000084070,2,blue
ENSG00000084072,2,blue
ENSG00000084110,2,blue
ENSG00000084234,2,blue
ENSG00000084444,3,brown
ENSG00000084676,2,blue
ENSG00000085063,2,blue
ENSG00000085117,2,blue
ENSG00000085465,7,black
ENSG00000085563,8,pink
ENSG00000085662,2,blue
ENSG00000086288,2,blue
ENSG00000086300,3,brown
ENSG00000086730,2,blue
ENSG00000086848,2,blue
ENSG00000087074,2,blue
ENSG00000087157,2,blue
ENSG00000087253,2,blue
ENSG00000087589,2,blue
ENSG00000088179,8,pink
ENSG00000088387,7,black
ENSG00000088543,2,blue
ENSG00000088808,3,brown
ENSG00000088833,2,blue
ENSG00000089012,7,black
ENSG00000089091,3,brown
ENSG00000089775,7,black
ENSG00000089902,2,blue
ENSG00000090097,3,brown
ENSG00000090376,2,blue
ENSG00000090447,7,black
ENSG00000091039,3,brown
ENSG00000091106,2,blue
ENSG00000091317,3,brown
ENSG00000091409,7,black
ENSG00000092010,2,blue
ENSG00000092036,2,blue
ENSG00000092200,2,blue
ENSG00000092531,2,blue
ENSG00000092758,2,blue
ENSG00000092820,3,brown
ENSG00000093134,2,blue
ENSG00000094916,7,black
ENSG00000096063,2,blue
ENSG00000097033,3,brown
ENSG00000097096,7,black
ENSG00000099139,7,black
ENSG00000099204,7,black
ENSG00000099385,2,blue
ENSG00000099985,2,blue
ENSG00000100027,8,pink
ENSG00000100030,2,blue
ENSG00000100034,2,blue
ENSG00000100055,2,blue
ENSG00000100100,7,black
ENSG00000100124,3,brown
ENSG00000100242,3,brown
ENSG00000100266,2,blue
ENSG00000100271,2,blue
ENSG00000100342,2,blue
ENSG00000100346,7,black
ENSG00000100351,3,brown
ENSG00000100365,2,blue
ENSG00000100368,2,blue
ENSG00000100427,8,pink
ENSG00000100450,8,pink
ENSG00000100453,8,pink
ENSG00000100461,2,blue
ENSG00000100462,2,blue
ENSG00000100483,3,brown
ENSG00000100485,3,brown
ENSG00000100504,2,blue
ENSG00000100505,2,blue
ENSG00000100612,2,blue
ENSG00000100644,2,blue
ENSG00000100731,2,blue
ENSG00000100784,2,blue
ENSG00000100814,2,blue
ENSG00000100906,2,blue
ENSG00000100911,2,blue
ENSG00000101082,3,brown
ENSG00000101150,2,blue
ENSG00000101160,2,blue
ENSG00000101265,2,blue
ENSG00000101290,2,blue
ENSG00000101298,7,black
ENSG00000101336,2,blue
ENSG00000101384,2,blue
ENSG00000101445,3,brown
ENSG00000101457,2,blue
ENSG00000101596,3,brown
ENSG00000101842,7,black
ENSG00000101916,2,blue
ENSG00000101972,3,brown
ENSG00000102007,2,blue
ENSG00000102010,2,blue
ENSG00000102053,7,black
ENSG00000102218,3,brown
ENSG00000102245,7,black
ENSG00000102393,2,blue
ENSG00000102445,2,blue
ENSG00000102554,2,blue
ENSG00000102580,2,blue
ENSG00000102796,2,blue
ENSG00000102882,2,blue
ENSG00000102908,2,blue
ENSG00000102921,2,blue
ENSG00000103064,7,black
ENSG00000103194,2,blue
ENSG00000103196,2,blue
ENSG00000103253,2,blue
ENSG00000103313,2,blue
ENSG00000103351,7,black
ENSG00000103381,2,blue
ENSG00000103472,2,blue
ENSG00000103522,3,brown
ENSG00000103569,2,blue
ENSG00000103994,2,blue
ENSG00000104043,3,brown
ENSG00000104093,2,blue
ENSG00000104154,2,blue
ENSG00000104324,2,blue
ENSG00000104343,3,brown
ENSG00000104450,3,brown
ENSG00000104490,8,pink
ENSG00000104549,2,blue
ENSG00000104635,3,brown
ENSG00000104689,7,black
ENSG00000104763,2,blue
ENSG00000104783,3,brown
ENSG00000104870,2,blue
ENSG00000104889,2,blue
ENSG00000104964,3,brown
ENSG00000104980,3,brown
ENSG00000105011,2,blue
ENSG00000105327,2,blue
ENSG00000105352,2,blue
ENSG00000105355,2,blue
ENSG00000105374,8,pink
ENSG00000105483,2,blue
ENSG00000105486,7,black
ENSG00000105699,7,black
ENSG00000105717,3,brown
ENSG00000105835,3,brown
ENSG00000105948,2,blue
ENSG00000106133,3,brown
ENSG00000106351,3,brown
ENSG00000106477,2,blue
ENSG00000106526,3,brown
ENSG00000106546,3,brown
ENSG00000106608,3,brown
ENSG00000106714,2,blue
ENSG00000106780,2,blue
ENSG00000106799,3,brown
ENSG00000107317,8,pink
ENSG00000107341,2,blue
ENSG00000107611,7,black
ENSG00000108061,3,brown
ENSG00000108179,2,blue
ENSG00000108187,2,blue
ENSG00000108244,2,blue
ENSG00000108370,8,pink
ENSG00000108424,2,blue
ENSG00000108468,2,blue
ENSG00000108515,3,brown
ENSG00000108582,2,blue
ENSG00000108784,3,brown
ENSG00000108946,2,blue
ENSG00000108984,2,blue
ENSG00000109063,7,black
ENSG00000109103,2,blue
ENSG00000109270,3,brown
ENSG00000109452,7,black
ENSG00000109458,2,blue
ENSG00000109466,2,blue
ENSG00000109743,2,blue
ENSG00000109756,2,blue
ENSG00000109762,2,blue
ENSG00000109790,3,brown
ENSG00000109944,2,blue
ENSG00000109956,8,pink
ENSG00000110063,3,brown
ENSG00000110077,3,brown
ENSG00000110079,3,brown
ENSG00000110080,2,blue
ENSG00000110108,3,brown
ENSG00000110203,2,blue
ENSG00000110315,3,brown
ENSG00000110422,3,brown
ENSG00000110446,2,blue
ENSG00000110448,3,brown
ENSG00000110651,3,brown
ENSG00000110660,2,blue
ENSG00000110713,2,blue
ENSG00000110723,7,black
ENSG00000110880,2,blue
ENSG00000110921,3,brown
ENSG00000110931,2,blue
ENSG00000110944,7,black
ENSG00000111052,3,brown
ENSG00000111058,2,blue
ENSG00000111144,2,blue
ENSG00000111229,3,brown
ENSG00000111261,2,blue
ENSG00000111266,7,black
ENSG00000111275,2,blue
ENSG00000111348,2,blue
ENSG00000111490,2,blue
ENSG00000111647,3,brown
ENSG00000111716,7,black
ENSG00000111729,3,brown
ENSG00000111752,3,brown
ENSG00000111801,3,brown
ENSG00000111802,2,blue
ENSG00000111817,3,brown
ENSG00000111837,2,blue
ENSG00000111859,2,blue
ENSG00000111863,7,black
ENSG00000111879,7,black
ENSG00000111897,3,brown
ENSG00000111913,2,blue
ENSG00000112053,2,blue
ENSG00000112062,2,blue
ENSG00000112096,2,blue
ENSG00000112118,3,brown
ENSG00000112195,2,blue
ENSG00000112242,2,blue
ENSG00000112299,2,blue
ENSG00000112303,2,blue
ENSG00000112394,7,black
ENSG00000112531,3,brown
ENSG00000112651,2,blue
ENSG00000112667,2,blue
ENSG00000112782,2,blue
ENSG00000112796,8,pink
ENSG00000113068,2,blue
ENSG00000113088,8,pink
ENSG00000113269,2,blue
ENSG00000113303,2,blue
ENSG00000113319,7,black
ENSG00000113368,2,blue
ENSG00000113522,2,blue
ENSG00000113532,3,brown
ENSG00000113719,2,blue
ENSG00000113721,8,pink
ENSG00000113734,2,blue
ENSG00000113742,2,blue
ENSG00000113916,2,blue
ENSG00000114268,2,blue
ENSG00000114316,2,blue
ENSG00000114331,3,brown
ENSG00000114450,3,brown
ENSG00000114473,2,blue
ENSG00000114480,3,brown
ENSG00000114544,3,brown
ENSG00000114573,2,blue
ENSG00000114656,2,blue
ENSG00000114739,7,black
ENSG00000114770,2,blue
ENSG00000114812,7,black
ENSG00000114853,2,blue
ENSG00000115085,3,brown
ENSG00000115129,2,blue
ENSG00000115170,3,brown
ENSG00000115271,3,brown
ENSG00000115306,7,black
ENSG00000115339,3,brown
ENSG00000115415,2,blue
ENSG00000115423,7,black
ENSG00000115523,8,pink
ENSG00000115525,3,brown
ENSG00000115590,2,blue
ENSG00000115594,2,blue
ENSG00000115604,2,blue
ENSG00000115607,2,blue
ENSG00000115687,7,black
ENSG00000115738,8,pink
ENSG00000115828,2,blue
ENSG00000115896,7,black
ENSG00000116128,7,black
ENSG00000116133,3,brown
ENSG00000116266,3,brown
ENSG00000116455,3,brown
ENSG00000116663,2,blue
ENSG00000116667,8,pink
ENSG00000116701,2,blue
ENSG00000116729,2,blue
ENSG00000116741,2,blue
ENSG00000116771,7,black
ENSG00000116793,2,blue
ENSG00000116824,2,blue
ENSG00000116983,7,black
ENSG00000116991,2,blue
ENSG00000117000,3,brown
ENSG00000117090,2,blue
ENSG00000117115,2,blue
ENSG00000117151,3,brown
ENSG00000117228,2,blue
ENSG00000117281,8,pink
ENSG00000117335,3,brown
ENSG00000117410,2,blue
ENSG00000117461,8,pink
ENSG00000117560,8,pink
ENSG00000117602,7,black
ENSG00000117616,3,brown
ENSG00000117643,7,black
ENSG00000117691,2,blue
ENSG00000118058,3,brown
ENSG00000118217,2,blue
ENSG00000118242,2,blue
ENSG00000118263,2,blue
ENSG00000118308,2,blue
ENSG00000118495,2,blue
ENSG00000118508,2,blue
ENSG00000118513,8,pink
ENSG00000118515,2,blue
ENSG00000118564,3,brown
ENSG00000118894,2,blue
ENSG00000118900,2,blue
ENSG00000119048,3,brown
ENSG00000119121,2,blue
ENSG00000119242,3,brown
ENSG00000119401,2,blue
ENSG00000119471,3,brown
ENSG00000119535,2,blue
ENSG00000119640,2,blue
ENSG00000119661,2,blue
ENSG00000119669,2,blue
ENSG00000119682,2,blue
ENSG00000119711,3,brown
ENSG00000119714,8,pink
ENSG00000119801,3,brown
ENSG00000119862,2,blue
ENSG00000119900,3,brown
ENSG00000119969,2,blue
ENSG00000119979,2,blue
ENSG00000120051,2,blue
ENSG00000120053,3,brown
ENSG00000120093,3,brown
ENSG00000120129,2,blue
ENSG00000120217,2,blue
ENSG00000120254,3,brown
ENSG00000120262,2,blue
ENSG00000120280,3,brown
ENSG00000120594,2,blue
ENSG00000120696,3,brown
ENSG00000120868,2,blue
ENSG00000120910,2,blue
ENSG00000120915,7,black
ENSG00000121039,8,pink
ENSG00000121060,2,blue
ENSG00000121064,2,blue
ENSG00000121316,2,blue
ENSG00000121406,2,blue
ENSG00000121413,7,black
ENSG00000121691,2,blue
ENSG00000121807,3,brown
ENSG00000121903,2,blue
ENSG00000121957,2,blue
ENSG00000121966,2,blue
ENSG00000122043,7,black
ENSG00000122188,2,blue
ENSG00000122223,8,pink
ENSG00000122224,3,brown
ENSG00000122862,3,brown
ENSG00000123066,2,blue
ENSG00000123159,3,brown
ENSG00000123352,3,brown
ENSG00000123453,7,black
ENSG00000123612,7,black
ENSG00000123636,2,blue
ENSG00000123684,3,brown
ENSG00000123700,2,blue
ENSG00000123810,2,blue
ENSG00000123836,2,blue
ENSG00000124102,2,blue
ENSG00000124107,2,blue
ENSG00000124203,3,brown
ENSG00000124215,2,blue
ENSG00000124224,2,blue
ENSG00000124256,2,blue
ENSG00000124374,2,blue
ENSG00000124491,2,blue
ENSG00000124588,2,blue
ENSG00000124731,2,blue
ENSG00000124813,2,blue
ENSG00000124942,8,pink
ENSG00000125354,7,black
ENSG00000125430,2,blue
ENSG00000125459,3,brown
ENSG00000125538,2,blue
ENSG00000125731,7,black
ENSG00000125746,3,brown
ENSG00000125753,2,blue
ENSG00000125772,3,brown
ENSG00000125780,2,blue
ENSG00000125810,2,blue
ENSG00000125827,2,blue
ENSG00000126016,8,pink
ENSG00000126217,7,black
ENSG00000126262,2,blue
ENSG00000126264,8,pink
ENSG00000126353,7,black
ENSG00000126759,2,blue
ENSG00000126790,2,blue
ENSG00000126870,2,blue
ENSG00000126883,2,blue
ENSG00000126945,3,brown
ENSG00000126953,2,blue
ENSG00000126970,7,black
ENSG00000127554,2,blue
ENSG00000127947,2,blue
ENSG00000127948,2,blue
ENSG00000127952,2,blue
ENSG00000127954,2,blue
ENSG00000128228,8,pink
ENSG00000128311,2,blue
ENSG00000128335,2,blue
ENSG00000128383,2,blue
ENSG00000128536,7,black
ENSG00000128594,2,blue
ENSG00000128596,3,brown
ENSG00000128626,2,blue
ENSG00000128918,2,blue
ENSG00000128928,3,brown
ENSG00000129116,8,pink
ENSG00000129292,3,brown
ENSG00000129295,2,blue
ENSG00000129484,2,blue
ENSG00000129493,2,blue
ENSG00000129595,8,pink
ENSG00000129657,2,blue
ENSG00000129968,8,pink
ENSG00000130066,3,brown
ENSG00000130150,3,brown
ENSG00000130340,7,black
ENSG00000130363,2,blue
ENSG00000130429,2,blue
ENSG00000130598,2,blue
ENSG00000130703,2,blue
ENSG00000130755,3,brown
ENSG00000130956,7,black
ENSG00000131018,8,pink
ENSG00000131089,3,brown
ENSG00000131236,2,blue
ENSG00000131238,2,blue
ENSG00000131355,2,blue
ENSG00000131389,2,blue
ENSG00000131634,7,black
ENSG00000131669,2,blue
ENSG00000131724,2,blue
ENSG00000131873,2,blue
ENSG00000132122,2,blue
ENSG00000132155,2,blue
ENSG00000132334,2,blue
ENSG00000132357,2,blue
ENSG00000132405,2,blue
ENSG00000132475,2,blue
ENSG00000132635,3,brown
ENSG00000132718,8,pink
ENSG00000132823,2,blue
ENSG00000132825,2,blue
ENSG00000132849,7,black
ENSG00000132879,3,brown
ENSG00000132965,2,blue
ENSG00000133048,2,blue
ENSG00000133063,2,blue
ENSG00000133067,8,pink
ENSG00000133104,3,brown
ENSG00000133256,2,blue
ENSG00000133313,3,brown
ENSG00000133318,2,blue
ENSG00000133321,2,blue
ENSG00000133460,3,brown
ENSG00000133812,2,blue
ENSG00000133935,2,blue
ENSG00000133961,2,blue
ENSG00000133962,2,blue
ENSG00000134152,3,brown
ENSG00000134291,2,blue
ENSG00000134352,7,black
ENSG00000134460,7,black
ENSG00000134463,2,blue
ENSG00000134539,8,pink
ENSG00000134686,2,blue
ENSG00000134698,2,blue
ENSG00000134709,7,black
ENSG00000134755,2,blue
ENSG00000134765,7,black
ENSG00000134830,2,blue
ENSG00000134864,2,blue
ENSG00000134909,3,brown
ENSG00000134954,7,black
ENSG00000134982,3,brown
ENSG00000134996,2,blue
ENSG00000135049,3,brown
ENSG00000135083,2,blue
ENSG00000135114,2,blue
ENSG00000135127,3,brown
ENSG00000135205,3,brown
ENSG00000135211,3,brown
ENSG00000135299,2,blue
ENSG00000135362,8,pink
ENSG00000135365,2,blue
ENSG00000135407,2,blue
ENSG00000135414,2,blue
ENSG00000135426,7,black
ENSG00000135469,2,blue
ENSG00000135525,2,blue
ENSG00000135622,3,brown
ENSG00000135631,8,pink
ENSG00000135655,3,brown
ENSG00000135677,2,blue
ENSG00000135679,2,blue
ENSG00000135736,3,brown
ENSG00000135749,3,brown
ENSG00000135766,2,blue
ENSG00000135838,2,blue
ENSG00000135842,2,blue
ENSG00000135960,7,black
ENSG00000136026,2,blue
ENSG00000136040,2,blue
ENSG00000136048,2,blue
ENSG00000136051,3,brown
ENSG00000136068,3,brown
ENSG00000136111,7,black
ENSG00000136153,7,black
ENSG00000136156,2,blue
ENSG00000136161,2,blue
ENSG00000136371,2,blue
ENSG00000136404,2,blue
ENSG00000136536,3,brown
ENSG00000136630,2,blue
ENSG00000136689,2,blue
ENSG00000136717,3,brown
ENSG00000136867,2,blue
ENSG00000136868,2,blue
ENSG00000136869,2,blue
ENSG00000136895,3,brown
ENSG00000136997,7,black
ENSG00000136999,2,blue
ENSG00000137070,7,black
ENSG00000137078,2,blue
ENSG00000137124,2,blue
ENSG00000137133,2,blue
ENSG00000137177,2,blue
ENSG00000137261,2,blue
ENSG00000137274,2,blue
ENSG00000137310,2,blue
ENSG00000137312,2,blue
ENSG00000137331,2,blue
ENSG00000137337,3,brown
ENSG00000137393,2,blue
ENSG00000137441,8,pink
ENSG00000137462,2,blue
ENSG00000137497,3,brown
ENSG00000137501,8,pink
ENSG00000137509,2,blue
ENSG00000137575,2,blue
ENSG00000137642,2,blue
ENSG00000137700,3,brown
ENSG00000137824,3,brown
ENSG00000138002,3,brown
ENSG00000138061,3,brown
ENSG00000138161,2,blue
ENSG00000138185,2,blue
ENSG00000138190,3,brown
ENSG00000138311,8,pink
ENSG00000138411,2,blue
ENSG00000138433,3,brown
ENSG00000138434,3,brown
ENSG00000138449,2,blue
ENSG00000138463,2,blue
ENSG00000138496,2,blue
ENSG00000138678,2,blue
ENSG00000138738,2,blue
ENSG00000138756,2,blue
ENSG00000138758,2,blue
ENSG00000138764,3,brown
ENSG00000138772,2,blue
ENSG00000138795,7,black
ENSG00000138801,2,blue
ENSG00000139116,8,pink
ENSG00000139132,2,blue
ENSG00000139187,8,pink
ENSG00000139193,7,black
ENSG00000139211,2,blue
ENSG00000139318,2,blue
ENSG00000139370,2,blue
ENSG00000139405,3,brown
ENSG00000139436,2,blue
ENSG00000139505,3,brown
ENSG00000139546,2,blue
ENSG00000139579,2,blue
ENSG00000139626,3,brown
ENSG00000139832,2,blue
ENSG00000139890,2,blue
ENSG00000139946,2,blue
ENSG00000140044,2,blue
ENSG00000140092,7,black
ENSG00000140199,2,blue
ENSG00000140287,2,blue
ENSG00000140365,3,brown
ENSG00000140450,2,blue
ENSG00000140470,7,black
ENSG00000140511,7,black
ENSG00000140526,2,blue
ENSG00000140545,7,black
ENSG00000140563,2,blue
ENSG00000140575,2,blue
ENSG00000140577,7,black
ENSG00000140743,7,black
ENSG00000140749,2,blue
ENSG00000140807,7,black
ENSG00000140932,2,blue
ENSG00000140995,2,blue
ENSG00000141293,3,brown
ENSG00000141295,3,brown
ENSG00000141298,2,blue
ENSG00000141384,7,black
ENSG00000141401,2,blue
ENSG00000141447,2,blue
ENSG00000141526,2,blue
ENSG00000141543,2,blue
ENSG00000141569,3,brown
ENSG00000141576,7,black
ENSG00000141736,8,pink
ENSG00000142046,2,blue
ENSG00000142166,2,blue
ENSG00000142173,8,pink
ENSG00000142405,2,blue
ENSG00000142546,7,black
ENSG00000142632,3,brown
ENSG00000142657,2,blue
ENSG00000142686,8,pink
ENSG00000142794,3,brown
ENSG00000143067,2,blue
ENSG00000143167,7,black
ENSG00000143179,3,brown
ENSG00000143185,8,pink
ENSG00000143207,3,brown
ENSG00000143226,2,blue
ENSG00000143367,2,blue
ENSG00000143384,2,blue
ENSG00000143452,3,brown
ENSG00000143502,7,black
ENSG00000143622,2,blue
ENSG00000143669,2,blue
ENSG00000143815,2,blue
ENSG00000143878,2,blue
ENSG00000143933,3,brown
ENSG00000144118,2,blue
ENSG00000144152,7,black
ENSG00000144228,3,brown
ENSG00000144635,3,brown
ENSG00000144655,2,blue
ENSG00000144749,7,black
ENSG00000144802,2,blue
ENSG00000144824,8,pink
ENSG00000144909,2,blue
ENSG00000145220,8,pink
ENSG00000145332,3,brown
ENSG00000145476,2,blue
ENSG00000145491,2,blue
ENSG00000145569,3,brown
ENSG00000145649,8,pink
ENSG00000145819,2,blue
ENSG00000145882,7,black
ENSG00000146021,7,black
ENSG00000146278,3,brown
ENSG00000146285,3,brown
ENSG00000146426,2,blue
ENSG00000146592,2,blue
ENSG00000146674,2,blue
ENSG00000146904,7,black
ENSG00000147044,2,blue
ENSG00000147138,2,blue
ENSG00000147155,2,blue
ENSG00000147234,8,pink
ENSG00000147324,3,brown
ENSG00000147383,3,brown
ENSG00000147416,2,blue
ENSG00000147457,7,black
ENSG00000147459,2,blue
ENSG00000147576,3,brown
ENSG00000147894,3,brown
ENSG00000148019,8,pink
ENSG00000148057,2,blue
ENSG00000148120,3,brown
ENSG00000148200,2,blue
ENSG00000148219,3,brown
ENSG00000148362,8,pink
ENSG00000148488,8,pink
ENSG00000148572,2,blue
ENSG00000148841,2,blue
ENSG00000148842,3,brown
ENSG00000148926,2,blue
ENSG00000149131,2,blue
ENSG00000149177,2,blue
ENSG00000149179,3,brown
ENSG00000149257,2,blue
ENSG00000149269,2,blue
ENSG00000149292,7,black
ENSG00000149294,8,pink
ENSG00000149357,2,blue
ENSG00000149428,3,brown
ENSG00000149573,2,blue
ENSG00000149582,7,black
ENSG00000149970,7,black
ENSG00000150048,2,blue
ENSG00000150337,2,blue
ENSG00000150347,2,blue
ENSG00000150403,2,blue
ENSG00000150457,2,blue
ENSG00000150687,8,pink
ENSG00000150782,3,brown
ENSG00000150938,8,pink
ENSG00000151150,7,black
ENSG00000151151,3,brown
ENSG00000151240,7,black
ENSG00000151414,3,brown
ENSG00000151458,3,brown
ENSG00000151466,3,brown
ENSG00000151552,3,brown
ENSG00000151612,3,brown
ENSG00000151623,7,black
ENSG00000151715,2,blue
ENSG00000151726,2,blue
ENSG00000151729,2,blue
ENSG00000151743,3,brown
ENSG00000151883,3,brown
ENSG00000151893,2,blue
ENSG00000151929,7,black
ENSG00000151948,2,blue
ENSG00000152213,2,blue
ENSG00000152229,2,blue
ENSG00000152256,8,pink
ENSG00000152270,3,brown
ENSG00000152380,2,blue
ENSG00000152443,3,brown
ENSG00000152495,7,black
ENSG00000152556,3,brown
ENSG00000152684,2,blue
ENSG00000152766,2,blue
ENSG00000152804,3,brown
ENSG00000152969,8,pink
ENSG00000153162,2,blue
ENSG00000153179,2,blue
ENSG00000153207,2,blue
ENSG00000153310,3,brown
ENSG00000153317,2,blue
ENSG00000153563,8,pink
ENSG00000153898,2,blue
ENSG00000154016,7,black
ENSG00000154027,7,black
ENSG00000154153,7,black
ENSG00000154188,3,brown
ENSG00000154229,7,black
ENSG00000154309,2,blue
ENSG00000154358,7,black
ENSG00000154359,3,brown
ENSG00000154429,3,brown
ENSG00000154451,2,blue
ENSG00000154589,3,brown
ENSG00000154734,8,pink
ENSG00000154760,8,pink
ENSG00000154764,7,black
ENSG00000154814,7,black
ENSG00000154845,2,blue
ENSG00000154889,2,blue
ENSG00000154928,2,blue
ENSG00000154930,3,brown
ENSG00000155093,2,blue
ENSG00000155099,3,brown
ENSG00000155111,2,blue
ENSG00000155324,2,blue
ENSG00000155465,2,blue
ENSG00000155657,7,black
ENSG00000155744,2,blue
ENSG00000155926,2,blue
ENSG00000155966,2,blue
ENSG00000156042,2,blue
ENSG00000156052,2,blue
ENSG00000156127,8,pink
ENSG00000156273,2,blue
ENSG00000156299,7,black
ENSG00000156313,2,blue
ENSG00000156395,7,black
ENSG00000156398,7,black
ENSG00000156475,8,pink
ENSG00000156510,7,black
ENSG00000156587,2,blue
ENSG00000156671,3,brown
ENSG00000156675,2,blue
ENSG00000156795,2,blue
ENSG00000156804,3,brown
ENSG00000156931,2,blue
ENSG00000157017,2,blue
ENSG00000157036,3,brown
ENSG00000157077,7,black
ENSG00000157107,3,brown
ENSG00000157303,7,black
ENSG00000157388,2,blue
ENSG00000157404,2,blue
ENSG00000157514,2,blue
ENSG00000157551,2,blue
ENSG00000157557,2,blue
ENSG00000157570,7,black
ENSG00000157778,2,blue
ENSG00000157800,2,blue
ENSG00000157978,7,black
ENSG00000157985,8,pink
ENSG00000158050,8,pink
ENSG00000158089,2,blue
ENSG00000158106,7,black
ENSG00000158169,3,brown
ENSG00000158201,3,brown
ENSG00000158234,2,blue
ENSG00000158321,3,brown
ENSG00000158517,2,blue
ENSG00000158526,2,blue
ENSG00000158710,2,blue
ENSG00000158813,7,black
ENSG00000158869,2,blue
ENSG00000158887,2,blue
ENSG00000159079,2,blue
ENSG00000159128,2,blue
ENSG00000159267,3,brown
ENSG00000159339,2,blue
ENSG00000159348,2,blue
ENSG00000159399,2,blue
ENSG00000159433,3,brown
ENSG00000159445,7,black
ENSG00000159496,2,blue
ENSG00000159674,8,pink
ENSG00000159720,2,blue
ENSG00000159882,3,brown
